Sectie;Xcoord;Ycoord;dist_binnen;dist_buiten;angle_binnen;angle_buiten
A;208456.58;428854.54;500;500;86.18;-93.82
A;208455.58;428854.6;500;500;86.18;-93.82
A;208454.58;428854.67;500;500;86.18;-93.82
A;208453.58;428854.74;500;500;86.18;-93.82
A;208452.59;428854.8;500;500;86.18;-93.82
A;208451.59;428854.87;500;500;86.18;-93.82
A;208450.59;428854.94;500;500;86.18;-93.82
A;208449.59;428855.0;500;500;86.18;-93.82
A;208448.6;428855.07;500;500;86.18;-93.82
A;208447.6;428855.14;500;500;86.18;-93.82
A;208446.6;428855.2;500;500;86.18;-93.82
A;208445.6;428855.27;500;500;86.18;-93.82
A;208444.6;428855.34;500;500;86.18;-93.82
A;208443.61;428855.4;500;500;86.18;-93.82
A;208442.61;428855.47;500;500;86.18;-93.82
A;208441.61;428855.54;500;500;86.18;-93.82
A;208440.61;428855.6;500;500;86.18;-93.82
A;208439.62;428855.67;500;500;86.18;-93.82
A;208438.62;428855.74;500;500;86.18;-93.82
A;208437.62;428855.8;500;500;86.18;-93.82
A;208436.62;428855.87;500;500;86.18;-93.82
A;208435.62;428855.94;500;500;86.18;-93.82
A;208434.63;428856.0;500;500;86.18;-93.82
A;208433.63;428856.07;500;500;86.18;-93.82
A;208432.63;428856.14;500;500;86.18;-93.82
A;208431.63;428856.2;500;500;86.18;-93.82
A;208430.64;428856.27;500;500;86.18;-93.82
A;208429.64;428856.34;500;500;86.18;-93.82
A;208428.64;428856.4;500;500;86.18;-93.82
A;208427.64;428856.47;500;500;86.18;-93.82
A;208426.64;428856.54;500;500;94.17;-85.83
A;208425.65;428856.46;500;500;94.72;-85.28
A;208424.65;428856.38;500;500;94.72;-85.28
A;208423.66;428856.3;500;500;94.72;-85.28
A;208422.66;428856.22;500;500;94.72;-85.28
A;208421.66;428856.13;500;500;94.72;-85.28
A;208420.67;428856.05;500;500;94.72;-85.28
A;208419.67;428855.97;500;500;94.72;-85.28
A;208418.67;428855.89;500;500;94.72;-85.28
A;208417.68;428855.8;500;500;94.72;-85.28
A;208416.68;428855.72;500;500;94.72;-85.28
A;208415.68;428855.64;500;500;94.72;-85.28
A;208414.69;428855.56;500;500;94.72;-85.28
A;208413.69;428855.48;500;500;94.71;-85.29
A;208412.69;428855.39;500;500;94.68;-85.32
A;208411.7;428855.31;500;500;94.68;-85.32
A;208410.7;428855.23;500;500;94.68;-85.32
A;208409.7;428855.15;500;500;94.68;-85.32
A;208408.71;428855.07;500;500;94.68;-85.32
A;208407.71;428854.99;500;500;94.68;-85.32
A;208406.71;428854.9;500;500;94.68;-85.32
A;208405.72;428854.82;500;500;94.68;-85.32
A;208404.72;428854.74;500;500;94.68;-85.32
A;208403.72;428854.66;500;500;94.68;-85.32
A;208402.73;428854.58;500;500;94.68;-85.32
A;208401.73;428854.5;500;500;94.68;-85.32
A;208400.73;428854.41;500;500;94.68;-85.32
A;208399.74;428854.33;500;500;98.93;-81.07
A;208398.75;428854.18;500;500;100.64;-79.36
A;208397.77;428853.99;500;500;100.64;-79.36
A;208396.78;428853.81;500;500;100.64;-79.36
A;208395.8;428853.62;500;500;100.64;-79.36
A;208394.82;428853.44;500;500;100.64;-79.36
A;208393.83;428853.26;500;500;100.64;-79.36
A;208392.85;428853.07;500;500;100.64;-79.36
A;208391.87;428852.89;500;500;100.64;-79.36
A;208390.89;428852.7;500;500;100.64;-79.36
A;208389.9;428852.52;500;500;100.64;-79.36
A;208388.92;428852.33;500;500;100.64;-79.36
A;208387.94;428852.15;500;500;100.64;-79.36
A;208386.95;428851.96;500;500;100.64;-79.36
A;208385.97;428851.78;500;500;100.64;-79.36
A;208384.99;428851.59;500;500;100.64;-79.36
A;208384.01;428851.41;500;500;100.64;-79.36
A;208383.02;428851.22;500;500;100.64;-79.36
A;208382.04;428851.04;500;500;100.63;-79.37
A;208381.06;428850.86;500;500;100.63;-79.37
A;208380.08;428850.67;500;500;100.63;-79.37
A;208379.09;428850.49;500;500;100.63;-79.37
A;208378.11;428850.3;500;500;100.63;-79.37
A;208377.13;428850.12;500;500;100.63;-79.37
A;208376.14;428849.93;500;500;100.63;-79.37
A;208375.16;428849.75;500;500;100.63;-79.37
A;208374.18;428849.56;500;500;100.63;-79.37
A;208373.2;428849.38;500;500;100.63;-79.37
A;208372.21;428849.2;500;500;100.63;-79.37
A;208371.23;428849.01;500;500;100.63;-79.37
A;208370.25;428848.83;500;500;100.63;-79.37
A;208369.26;428848.64;500;500;100.63;-79.37
A;208368.28;428848.46;500;500;100.63;-79.37
A;208367.3;428848.27;500;500;100.63;-79.37
A;208366.32;428848.09;500;500;100.63;-79.37
A;208365.33;428847.9;500;500;99.19;-80.81
A;208364.35;428847.74;500;500;95.4;-84.6
A;208363.35;428847.65;500;500;95.4;-84.6
A;208362.36;428847.56;500;500;95.4;-84.6
A;208361.36;428847.46;500;500;95.4;-84.6
A;208360.36;428847.37;500;500;95.4;-84.6
A;208359.37;428847.27;500;500;95.4;-84.6
A;208358.37;428847.18;500;500;95.4;-84.6
A;208357.38;428847.08;500;500;95.4;-84.6
A;208356.38;428846.99;500;500;95.4;-84.6
A;208355.39;428846.9;500;500;95.4;-84.6
A;208354.39;428846.8;500;500;95.4;-84.6
A;208353.4;428846.71;500;500;95.4;-84.6
A;208352.4;428846.61;500;500;95.4;-84.6
A;208351.4;428846.52;500;500;95.4;-84.6
A;208350.41;428846.43;500;500;95.4;-84.6
A;208349.41;428846.33;500;500;95.4;-84.6
A;208348.42;428846.24;500;500;95.4;-84.6
A;208347.42;428846.14;500;500;95.42;-84.58
A;208346.43;428846.05;500;500;95.44;-84.56
A;208345.43;428845.95;500;500;95.44;-84.56
A;208344.44;428845.86;500;500;95.44;-84.56
A;208343.44;428845.76;500;500;95.44;-84.56
A;208342.44;428845.67;500;500;95.44;-84.56
A;208341.45;428845.57;500;500;95.44;-84.56
A;208340.45;428845.48;500;500;95.44;-84.56
A;208339.46;428845.39;500;500;95.44;-84.56
A;208338.46;428845.29;500;500;95.44;-84.56
A;208337.47;428845.2;500;500;95.44;-84.56
A;208336.47;428845.1;500;500;95.44;-84.56
A;208335.48;428845.01;500;500;95.44;-84.56
A;208334.48;428844.91;500;500;95.44;-84.56
A;208333.48;428844.82;500;500;95.44;-84.56
A;208332.49;428844.72;500;500;95.44;-84.56
A;208331.49;428844.63;500;500;95.44;-84.56
A;208330.5;428844.53;500;500;95.44;-84.56
A;208329.5;428844.44;500;500;91.39;-88.61
A;208328.5;428844.41;500;500;88.75;-91.25
A;208327.5;428844.44;500;500;88.75;-91.25
A;208326.51;428844.46;500;500;88.75;-91.25
A;208325.51;428844.48;500;500;88.75;-91.25
A;208324.51;428844.5;500;500;88.75;-91.25
A;208323.51;428844.52;500;500;88.75;-91.25
A;208322.51;428844.54;500;500;88.75;-91.25
A;208321.51;428844.57;500;500;88.75;-91.25
A;208320.51;428844.59;500;500;88.75;-91.25
A;208319.51;428844.61;500;500;88.75;-91.25
A;208318.51;428844.63;500;500;88.75;-91.25
A;208317.51;428844.65;500;500;88.75;-91.25
A;208316.51;428844.68;500;500;88.75;-91.25
A;208315.51;428844.7;500;500;88.75;-91.25
A;208314.51;428844.72;500;500;88.75;-91.25
A;208313.51;428844.74;500;500;88.75;-91.25
A;208312.51;428844.76;500;500;88.76;-91.24
A;208311.51;428844.78;500;500;88.78;-91.22
A;208310.51;428844.81;500;500;88.78;-91.22
A;208309.51;428844.83;500;500;88.78;-91.22
A;208308.51;428844.85;500;500;88.78;-91.22
A;208307.51;428844.87;500;500;88.78;-91.22
A;208306.51;428844.89;500;500;88.78;-91.22
A;208305.51;428844.91;500;500;88.78;-91.22
A;208304.51;428844.93;500;500;88.78;-91.22
A;208303.51;428844.95;500;500;88.78;-91.22
A;208302.51;428844.98;500;500;88.78;-91.22
A;208301.51;428845.0;500;500;88.78;-91.22
A;208300.51;428845.02;500;500;88.78;-91.22
A;208299.51;428845.04;500;500;88.78;-91.22
A;208298.51;428845.06;500;500;88.78;-91.22
A;208297.51;428845.08;500;500;88.78;-91.22
A;208296.51;428845.1;500;500;88.78;-91.22
A;208295.51;428845.12;500;500;88.78;-91.22
A;208294.51;428845.15;500;500;88.76;-91.24
A;208293.51;428845.17;500;500;88.75;-91.25
A;208292.51;428845.19;500;500;88.75;-91.25
A;208291.51;428845.21;500;500;88.75;-91.25
A;208290.51;428845.23;500;500;88.75;-91.25
A;208289.51;428845.25;500;500;88.75;-91.25
A;208288.51;428845.28;500;500;88.75;-91.25
A;208287.51;428845.3;500;500;88.75;-91.25
A;208286.51;428845.32;500;500;88.75;-91.25
A;208285.51;428845.34;500;500;88.75;-91.25
A;208284.51;428845.36;500;500;88.75;-91.25
A;208283.52;428845.39;500;500;88.75;-91.25
A;208282.52;428845.41;500;500;88.75;-91.25
A;208281.52;428845.43;500;500;88.75;-91.25
A;208280.52;428845.45;500;500;88.75;-91.25
A;208279.52;428845.47;500;500;88.75;-91.25
A;208278.52;428845.49;500;500;88.75;-91.25
A;208277.52;428845.52;500;500;87.4;-92.6
A;208276.52;428845.56;500;500;85.04;-94.96
A;208275.52;428845.65;500;500;85.04;-94.96
A;208274.53;428845.73;500;500;85.04;-94.96
A;208273.53;428845.82;500;500;85.04;-94.96
A;208272.53;428845.91;500;500;85.04;-94.96
A;208271.54;428845.99;500;500;85.04;-94.96
A;208270.54;428846.08;500;500;85.04;-94.96
A;208269.54;428846.17;500;500;85.04;-94.96
